geoid,uninsured_pct,high_bp_pct,asthma_pct,no_check_up_pct,no_dental_visit_pct,diabetes_pct,high_cholesterol_pct
13017,17.549999999999997,44.2,11.4,78.5,46.5,17.55,37.9
13019,16.2,39.45,10.75,76.25,52.5,14.75,36.8
13021,14.65,43.3,11.25,80.4,53.15,16.049999999999997,35.6
13023,13.45,38.45,10.850000000000001,78.4,57.75,13.75,37.1
13025,14.75,37.9,10.649999999999999,75.75,52.75,13.15,37.95
13027,16.95,44.3,11.149999999999999,79.25,46.7,17.85,38.849999999999994
13029,10.649999999999999,32.65,9.6,77.5,63.85,9.9,33.45
13031,12.7,36.95,10.6,76.9,59.15,12.2,34.900000000000006
13033,15.35,43.35,11.4,78.80000000000001,52.349999999999994,16.75,36.75
13035,14.65,38.55,10.4,76.9,53.85,13.2,35.25
13037,18.700000000000003,45.9,10.6,78.0,41.65,17.8,35.65
13039,12.9,35.2,10.1,76.3,56.3,12.0,35.0
13043,17.549999999999997,40.5,10.8,77.4,47.75,15.2,37.2
13045,14.100000000000001,36.3,10.4,75.85,59.8,12.5,35.25
13047,11.35,34.0,9.95,76.45,63.599999999999994,11.4,36.400000000000006
13049,21.25,40.650000000000006,10.0,75.2,47.25,15.75,36.5
13051,12.45,37.9,10.25,79.30000000000001,61.3,12.6,33.8
13053,16.45,32.15,9.45,72.75,51.099999999999994,10.85,30.35
13055,17.549999999999997,39.75,10.75,75.4,50.5,14.75,37.6
13057,10.95,32.45,9.5,76.19999999999999,64.5,10.25,35.3
13059,12.95,33.8,10.55,76.35,57.2,12.100000000000001,32.4
13061,14.9,47.650000000000006,11.399999999999999,81.7,53.5,18.8,38.45
13063,16.9,41.55,11.350000000000001,80.1,48.55,16.15,33.05
13065,16.95,41.75,11.149999999999999,77.0,45.2,16.05,37.0
13067,10.8,31.4,9.4,77.3,67.5,10.5,34.05
13069,19.2,40.7,10.850000000000001,76.95,50.05,15.55,36.65
13071,20.25,41.4,10.7,77.0,47.5,15.75,37.099999999999994
13073,10.25,35.400000000000006,9.6,78.69999999999999,61.3,11.3,35.400000000000006
13075,16.5,40.8,11.0,77.25,51.150000000000006,15.45,36.8
13077,11.0,34.150000000000006,9.9,77.5,63.849999999999994,11.600000000000001,35.45
13079,13.8,39.25,10.4,77.19999999999999,55.3,13.8,37.1
13081,16.200000000000003,44.85,11.649999999999999,79.15,51.75,17.7,36.8
13083,11.85,35.25,10.1,76.75,61.35,11.399999999999999,37.05
13085,11.15,33.45,9.55,77.0,65.75,10.6,35.900000000000006
13087,16.7,42.849999999999994,11.149999999999999,78.95,51.65,16.55,37.2
13089,11.95,36.849999999999994,10.350000000000001,78.9,58.599999999999994,12.65,34.25
13091,15.25,42.2,10.649999999999999,77.85,54.55,15.3,37.7
13093,17.25,44.55,10.5,78.44999999999999,50.85,16.75,36.85
13095,15.7,45.8,11.95,81.4,50.650000000000006,18.05,34.45
13097,13.25,36.75,10.75,79.1,58.55,13.149999999999999,34.75
13099,15.850000000000001,44.5,11.649999999999999,79.75,49.75,17.15,36.8
13101,19.7,34.900000000000006,9.75,74.5,54.8,12.95,35.650000000000006
13103,11.65,33.900000000000006,10.0,76.4,62.1,10.95,34.349999999999994
13105,14.85,41.1,10.75,78.3,51.7,14.950000000000001,37.1
13107,16.9,42.55,11.149999999999999,77.25,48.2,15.549999999999999,37.65
13109,17.85,41.55,10.95,77.8,47.3,15.8,36.3
13111,12.1,39.099999999999994,10.15,77.85,56.85,13.8,40.2
13113,9.35,34.15,9.350000000000001,79.6,67.8,11.3,34.75
13115,15.05,37.25,10.3,76.85,52.85,13.35,37.25
13117,8.75,29.049999999999997,8.4,78.55000000000001,69.85,9.350000000000001,35.599999999999994
13119,14.399999999999999,38.6,10.649999999999999,76.5,53.9,13.55,37.2
13121,10.149999999999999,33.4,9.4,77.75,65.30000000000001,10.8,32.8
13123,14.3,37.15,9.75,77.25,60.25,13.0,39.35
13125,13.5,37.95,10.55,76.2,57.0,13.15,37.3
13127,12.85,40.75,10.2,79.1,61.65,13.65,37.7
13129,16.9,36.6,10.2,75.05000000000001,51.2,13.05,36.75
13131,17.3,41.2,10.75,78.15,51.5,15.6,36.45
13133,11.6,39.7,9.899999999999999,80.9,59.65,13.25,38.55
13135,15.850000000000001,33.05,9.149999999999999,76.7,60.0,12.3,35.05
13137,15.5,35.150000000000006,9.95,76.45,55.9,12.0,36.95
13139,18.3,34.95,9.55,76.0,55.05,12.5,36.75
13141,19.1,49.85,11.45,80.0,44.9,20.55,38.2
13143,12.8,35.7,10.3,76.2,57.2,11.8,35.45
13145,9.95,34.6,9.7,78.7,63.25,11.25,36.45
13147,13.3,38.75,10.3,77.8,58.95,13.600000000000001,38.2
13149,13.8,37.35,10.55,76.35,55.150000000000006,13.100000000000001,36.6
13151,11.899999999999999,38.099999999999994,10.55,79.6,60.75,12.9,34.3
13153,11.4,37.95,10.1,79.3,61.75,12.649999999999999,36.1
13155,15.5,40.7,10.75,77.7,51.75,14.85,37.45
13157,13.100000000000001,33.5,9.7,76.5,58.0,11.0,34.95
13159,13.55,37.85,10.4,77.25,55.75,13.35,37.150000000000006
13161,18.950000000000003,39.5,10.8,75.6,47.2,15.399999999999999,36.5
13163,17.15,44.75,11.5,79.19999999999999,45.25,17.0,37.2
13165,18.4,44.1,11.2,77.8,44.05,17.25,36.7
13167,17.65,43.0,10.6,78.5,45.7,16.65,37.3
13169,,37.900000000000006,10.6,79.2,56.7,12.0,36.099999999999994
13171,12.4,36.2,10.7,77.2,55.1,13.6,35.5
13173,16.6,40.45,10.8,76.3,47.4,15.25,36.75
13175,14.8,43.05,11.149999999999999,79.05,52.0,13.9,
13177,10.65,35.75,10.0,77.3,61.3,11.25,34.900000000000006
13179,14.8,36.7,10.3,77.55000000000001,53.7,12.75,33.9
13181,13.6,37.9,10.7,79.1,58.0,18.2,38.8
13183,16.4,36.8,10.55,76.0,53.4,12.7,33.3
13185,14.2,37.3,10.7,77.94999999999999,55.95,12.9,33.349999999999994
13187,11.4,33.3,10.0,76.0,60.05,11.5,35.1
13189,14.8,41.9,11.05,80.0,54.8,13.8,
13191,14.9,45.599999999999994,11.3,79.35,52.4,20.4,
13193,20.4,47.65,11.149999999999999,79.05000000000001,38.25,19.8,33.5
13195,15.2,40.0,10.5,76.55,53.5,13.55,37.099999999999994
13197,16.799999999999997,42.65,10.9,78.25,50.45,16.5,34.7
13199,15.1,,11.2,79.8,51.7,14.0,36.55
13201,14.2,42.45,11.15,77.2,48.4,17.8,38.25
13205,16.5,,11.2,79.9,47.6,17.0,36.35
13207,11.2,36.75,10.149999999999999,78.0,57.4,12.0,36.25
13209,14.95,40.45,10.5,77.85,48.9,14.45,39.1
13211,10.899999999999999,39.9,9.95,77.80000000000001,64.2,11.5,36.65
13213,16.75,36.8,10.2,75.15,55.0,12.45,36.55
13215,14.25,39.4,11.0,79.3,54.6,14.55,34.349999999999994
13217,13.0,39.55,11.0,79.5,56.7,13.850000000000001,34.75
13219,7.5,,8.95,,69.7,9.2,34.95
13221,13.15,34.3,10.1,76.2,56.9,12.75,37.3
13223,11.8,34.45,10.0,77.45,60.4,10.9,36.3
13225,14.05,39.2,10.6,78.6,55.3,14.15,36.25
13227,11.7,37.1,10.1,77.25,62.7,11.95,37.8
13229,14.25,37.45,10.5,76.30000000000001,,14.3,37.0
13231,11.15,34.75,10.1,76.75,62.6,11.05,36.0
13233,16.6,37.4,10.5,75.65,54.7,12.5,34.0
13235,15.2,38.2,11.5,77.9,51.55,15.3,37.05
13237,14.0,36.9,10.5,81.5,56.9,12.7,33.2
13239,15.3,48.650000000000006,11.1,78.3,52.099999999999994,16.0,33.8
13241,12.75,38.8,9.8,75.4,60.95,13.2,39.4
13243,17.3,50.25,12.15,81.55,39.95,21.9,38.7
13245,14.55,41.45,11.5,79.6,51.8,16.3,36.45
13247,13.95,39.8,11.1,80.9,56.3,15.85,32.8
13249,12.8,38.55,10.55,77.55,56.45,15.1,36.900000000000006
13251,14.65,39.9,11.05,80.6,51.45,15.95,33.8
13253,14.2,,10.95,81.4,53.5,13.4,38.2
13255,15.0,40.95,10.850000000000001,78.0,52.45,13.6,39.0
13257,14.0,,10.55,75.3,56.15,13.5,37.15
13259,27.4,43.45,10.05,75.35,43.2,18.15,35.849999999999994
13261,15.2,42.5,11.3,79.35,51.400000000000006,15.899999999999999,38.5
13263,15.75,47.5,11.45,80.6,48.1,19.05,38.45
13265,15.8,47.05,11.1,82.8,50.8,,38.25
13267,18.799999999999997,,10.4,76.9,48.7,15.5,37.3
13269,17.9,45.2,11.6,80.2,45.6,16.0,38.05
13271,22.8,,10.7,75.5,43.9,17.6,41.3
13273,18.0,46.7,,78.6,46.05,19.25,37.75
13275,13.4,40.55,10.9,79.5,56.3,13.1,40.2
13277,16.3,39.75,10.7,77.3,53.0,15.05,36.349999999999994
13279,16.85,39.5,10.8,78.4,54.5,14.55,36.65
13281,10.4,39.15,9.6,79.19999999999999,63.55,13.100000000000001,39.45
13283,18.7,42.65,11.4,77.9,46.7,17.200000000000003,38.15
13285,14.2,40.5,10.8,78.8,,13.3,34.4
13287,17.0,43.55,11.5,77.3,47.55,18.5,37.849999999999994
13289,15.2,47.8,11.1,81.2,54.0,13.7,34.0
13291,11.35,38.8,9.6,78.5,60.05,12.95,39.2
13293,14.399999999999999,,10.95,77.55000000000001,52.9,14.9,
13295,12.95,37.05,10.2,76.65,53.65,12.3,37.05
13297,13.15,,10.3,77.1,57.3,13.0,35.35
13299,16.6,41.65,10.9,78.8,49.85,15.75,36.9
13301,15.3,46.5,11.5,80.0,50.55,20.2,37.1
13303,16.0,42.8,11.1,78.3,50.25,15.9,
13305,16.5,41.2,10.8,76.5,50.5,14.95,37.0
13307,15.7,46.05,11.35,80.15,49.55,15.5,
13309,19.2,43.15,10.0,75.8,42.95,15.55,38.4
13311,11.9,36.4,9.95,78.5,62.25,11.649999999999999,33.5
13313,22.4,33.5,9.6,75.85,51.3,13.55,37.4
13315,17.950000000000003,44.25,10.25,77.3,51.5,16.299999999999997,37.15
13317,16.2,43.45,11.0,81.2,51.6,14.4,38.4
13319,13.9,42.75,11.0,77.4,48.8,17.7,37.4
13321,14.9,41.55,11.0,79.5,54.45,13.6,37.150000000000006
15001,6.8,31.0,11.2,73.35,62.6,11.05,35.0
15003,5.25,29.75,9.7,76.2,69.4,11.45,33.7
15005,11.8,46.6,9.399999999999999,69.35,65.2,12.9,34.25
15007,6.5,27.0,10.2,73.25,67.7,12.0,33.05
15009,6.5,,10.5,74.2,65.5,10.899999999999999,31.9
16001,8.5,31.2,10.3,75.75,71.7,9.0,31.0
16003,10.350000000000001,35.35,11.0,70.8,63.2,9.3,38.4
16005,10.2,31.0,11.2,74.2,64.4,9.399999999999999,30.35
16007,9.65,31.15,11.0,71.1,67.6,11.6,32.25
16009,12.2,38.0,11.7,72.80000000000001,,11.75,
16011,12.5,31.85,11.0,72.9,64.2,10.649999999999999,30.2
16013,10.95,24.7,9.95,74.15,71.7,8.95,
16015,8.2,33.05,10.5,75.0,66.9,10.149999999999999,34.1
16017,9.6,32.45,10.9,75.6,66.4,8.4,28.4
16019,10.7,28.7,10.6,74.6,67.6,9.15,31.299999999999997
16021,11.2,32.45,11.3,73.05000000000001,64.05,12.6,32.6
16023,13.9,36.05,11.65,72.9,60.0,11.1,
16025,10.45,31.85,10.6,71.0,68.30000000000001,10.100000000000001,32.6
16027,13.7,30.2,10.8,72.0,63.0,10.5,
16029,10.05,30.4,10.8,72.25,66.75,10.5,31.2
16031,15.9,31.4,10.6,70.95,61.6,10.6,29.4
16033,19.75,31.0,10.4,72.65,57.55,12.65,35.6
16035,10.55,33.8,10.6,77.1,62.6,13.1,33.15
16037,9.8,34.9,10.7,78.3,66.1,9.0,35.45
16039,13.6,31.5,10.7,70.1,59.8,10.4,30.75
16041,10.3,29.799999999999997,10.7,72.0,62.35,8.95,31.2
16043,11.45,29.2,10.5,72.30000000000001,65.3,9.75,30.5
16045,10.95,28.3,10.8,74.0,66.3,10.1,
16047,18.2,32.75,10.7,72.3,57.7,12.0,31.5
16049,10.1,,10.75,73.05000000000001,58.6,10.8,31.549999999999997
16051,10.3,28.2,10.7,72.2,65.0,8.899999999999999,31.05
16053,20.4,,10.75,71.3,57.7,12.6,32.25
16055,9.2,27.8,10.75,72.25,67.1,8.0,34.1
16057,8.3,29.15,10.7,72.8,69.4,8.1,28.65
16059,10.1,39.6,11.0,73.8,64.75,8.6,34.4
16061,11.4,42.3,11.5,71.3,61.3,12.8,35.05
16063,17.45,30.950000000000003,10.6,71.5,58.3,10.95,31.05
16065,11.2,24.3,11.5,70.25,59.1,7.8,25.7
16067,18.3,32.6,10.3,71.6,57.85,,31.95
16069,9.9,35.7,11.5,76.2,,8.8,34.0
16071,9.100000000000001,30.6,10.7,71.1,67.6,10.5,36.0
16073,17.75,35.8,11.05,73.0,60.0,11.1,35.7
16075,13.5,32.95,10.95,72.05,60.5,10.7,
16077,17.35,32.0,10.5,72.1,58.45,11.35,32.150000000000006
16079,11.600000000000001,33.95,11.4,73.4,54.9,11.85,30.6
16081,9.6,28.35,9.95,72.8,69.25,9.2,30.4
16083,13.2,28.4,11.1,72.6,63.2,9.9,27.95
16085,9.7,34.4,10.9,74.35,63.3,,37.4
16087,14.1,,11.2,71.1,61.25,12.6,33.1
17001,7.6,34.400000000000006,10.4,77.2,62.05,9.6,34.8
17003,10.6,,11.8,77.2,51.05,16.4,36.6
17005,9.0,34.15,,76.4,54.55,10.95,33.95
17007,11.8,32.9,10.0,76.19999999999999,59.9,12.2,34.150000000000006
17009,12.1,35.9,10.0,75.0,54.05,11.55,33.2
17011,,34.45,10.3,77.4,58.0,13.2,35.4
17013,6.4,38.0,10.2,75.3,65.9,11.9,35.7
17015,9.7,,10.3,78.6,62.95,10.3,35.3
17017,12.6,35.05,10.2,75.1,57.7,11.2,
17019,7.6,28.7,10.149999999999999,75.45,60.75,10.1,32.2
17021,8.899999999999999,35.0,10.350000000000001,77.4,59.85,11.2,31.8
17023,7.55,36.8,10.4,76.95,65.65,10.7,38.0
17025,9.25,33.3,10.9,78.3,58.6,12.4,35.9
17027,7.5,33.15,10.3,77.05,63.4,11.3,34.1
17029,8.35,,10.9,77.1,59.4,10.9,33.0
17031,12.0,29.95,9.8,76.5,62.6,11.25,32.6
17033,8.7,37.6,10.45,76.75,59.7,11.0,35.1
17035,7.3,34.05,10.5,77.1,63.099999999999994,10.55,38.7
17037,9.5,30.4,10.4,75.75,63.35,10.45,32.45
17039,7.949999999999999,34.2,10.45,76.9,63.5,10.899999999999999,
17041,9.55,33.25,10.4,76.1,59.349999999999994,10.75,34.6
17043,7.4,28.9,8.9,78.5,70.5,8.5,33.6
17045,8.1,36.45,10.8,75.1,59.9,13.6,35.8
17047,8.600000000000001,32.9,10.8,75.0,62.0,12.399999999999999,35.95
17049,7.6,32.8,10.25,76.6,66.9,11.3,33.5
17051,9.95,35.8,10.45,74.9,60.8,11.85,34.8
17053,8.9,34.5,10.6,76.69999999999999,62.15,10.0,
17055,8.95,35.7,10.95,75.6,56.099999999999994,12.4,35.1
17057,8.8,36.35,10.5,75.2,58.35,13.0,35.3
17059,9.4,37.150000000000006,10.9,77.1,56.5,14.6,31.9
17061,8.399999999999999,32.3,10.7,74.7,58.650000000000006,13.2,35.65
17063,8.3,32.3,10.1,77.2,67.2,9.1,33.3
17065,8.3,36.45,10.8,75.2,60.0,13.9,35.95
17067,7.9,39.6,10.5,79.7,64.5,11.45,36.2
17069,8.8,37.5,10.6,77.4,57.65,12.6,32.2
17071,7.6,36.8,10.35,77.9,62.45,14.1,37.0
17073,8.15,33.2,10.25,76.75,65.35,10.55,31.1
17075,9.6,32.8,10.6,76.65,60.900000000000006,12.25,36.2
17077,8.55,,10.850000000000001,77.7,55.1,11.7,32.65
17079,6.9,33.55,10.2,77.05000000000001,66.2,12.0,35.25
17081,8.600000000000001,,10.7,76.80000000000001,59.9,10.6,
17083,7.15,33.35,10.5,77.1,62.45,10.45,37.5
17085,7.15,40.4,10.05,78.19999999999999,65.8,11.1,36.150000000000006
17087,10.55,36.7,10.3,76.25,59.3,12.100000000000001,34.6
17089,11.85,28.95,,75.30000000000001,65.8,10.8,32.35
17091,10.100000000000001,,10.7,77.25,60.1,12.15,33.4
17093,8.95,29.35,9.5,76.65,68.8,9.25,31.6
17095,9.8,35.95,10.6,75.9,56.900000000000006,12.2,34.9
17097,9.7,32.4,9.1,76.0,63.95,9.8,36.8
17099,9.55,36.4,10.3,75.4,60.3,11.2,34.55
17101,10.6,36.45,10.5,75.0,53.75,11.2,37.1
17103,9.35,35.1,10.2,77.05,60.3,11.5,31.4
17105,9.3,34.05,10.55,76.5,60.55,9.9,
17107,8.65,33.7,10.45,76.7,59.6,11.6,31.4
17109,8.0,33.8,10.6,76.0,57.5,11.4,33.95
17111,8.4,31.700000000000003,9.6,77.4,65.4,8.8,30.7
17113,6.8,31.2,10.3,77.0,62.6,9.5,33.400000000000006
17115,8.25,36.45,10.9,79.3,59.05,10.8,35.45
17117,7.8,34.95,10.649999999999999,75.2,59.849999999999994,11.350000000000001,35.1
17119,7.6,33.5,10.6,78.3,65.1,9.5,36.2
17121,8.55,32.8,10.9,78.5,57.9,11.95,31.5
17123,8.1,35.1,10.5,77.25,59.65,13.0,35.849999999999994
17125,8.0,35.4,10.6,79.2,63.5,11.65,31.7
17127,8.4,32.7,11.1,79.0,59.55,12.45,35.599999999999994
17129,6.7,36.8,10.45,,62.6,10.35,35.0
17131,7.8,34.3,10.5,77.0,62.8,12.4,34.75
17133,6.0,31.049999999999997,9.95,77.80000000000001,70.80000000000001,8.95,34.4
17135,8.85,32.0,10.350000000000001,76.5,58.8,11.35,37.6
17137,8.8,35.5,10.55,77.1,59.75,11.45,34.7
17139,8.600000000000001,33.65,10.75,75.94999999999999,62.2,10.55,34.4
17141,9.15,34.05,10.2,78.4,59.7,10.95,34.599999999999994
17143,8.05,,10.6,77.55,60.35,11.75,37.5
17145,10.399999999999999,36.35,,76.4,53.95,13.2,34.7
17147,6.4,32.3,10.05,75.7,67.5,9.65,34.55
17149,9.0,39.4,10.7,76.95,59.75,10.4,39.1
17151,7.6499999999999995,37.25,10.5,75.4,59.5,12.350000000000001,36.849999999999994
17153,11.399999999999999,42.0,11.6,78.4,51.4,16.45,35.8
17155,7.7,33.5,10.1,77.44999999999999,66.3,10.5,
17157,9.7,36.400000000000006,10.4,76.65,58.9,11.7,
17159,7.7,34.45,10.6,75.3,62.2,11.2,35.15
17161,10.4,33.8,10.6,77.0,63.3,10.8,34.2
17163,7.8,37.05,11.1,78.3,61.7,13.1,34.05
17165,8.8,36.05,11.0,78.8,57.8,13.5,35.45
17167,7.25,32.2,10.6,79.6,62.85,10.850000000000001,33.400000000000006
17169,8.7,37.75,10.5,77.35,59.05,14.4,36.05
17171,7.6,30.7,10.5,77.2,66.25,9.4,35.1
17173,7.4,35.0,10.4,77.30000000000001,58.7,13.0,35.55
17175,8.05,35.0,10.4,78.9,62.7,11.2,31.6
17177,8.2,36.25,10.6,78.2,59.6,13.9,35.5
17179,7.050000000000001,32.8,10.350000000000001,77.35,64.8,10.149999999999999,33.95
17181,9.600000000000001,33.0,,77.0,61.9,12.5,39.3
17183,9.95,39.45,10.95,78.25,56.6,13.05,
17185,7.9,35.3,10.649999999999999,77.0,59.900000000000006,10.4,
17187,9.8,,10.4,75.1,59.1,11.3,34.400000000000006
17189,7.2,30.0,10.25,77.25,63.05,9.0,
17191,8.75,36.25,10.8,75.1,62.1,10.5,32.2
17193,9.2,37.15,10.9,75.2,55.35,12.8,31.9
17195,10.1,37.1,10.25,76.75,62.85,11.6,35.55
17197,9.5,30.75,9.7,76.8,67.5,9.5,32.15
20081,,,,,,13.2,
23009,,,12.1,,,,
24013,,,10.1,,,,
27013,,,,,,9.4,
31171,,,9.0,,,,
36069,,,,,,10.5,
40055,,,,,,13.0,
40109,,,11.5,,,,
47173,,,,,,14.6,
48179,,37.6,,,,,
51009,,,,,,15.1,
51015,,,,,,13.2,
00059,11.25,32.55,9.8,76.7,63.65,11.15,34.8
